ID	Name	Type	MDA	MCF	UHRR	K562	HEK	Hela	Plasma
ENSG00000232186	AL137013.1	pseudogene	0	0	5	1	0	4	0
ENSG00000232187	FTH1P7	pseudogene	76	360	1534	118	96	1224	16
ENSG00000232188	AL354714.3	lincRNA	0	0	0	0	0	1	1
ENSG00000232192	KIF26B-AS1	Antisense	0	0	18	6	4	0	13
ENSG00000232193	AL157359.2	lincRNA	0	0	2	0	0	0	0
ENSG00000232194	Z99943.1	Antisense	0	0	0	11	0	0	0
ENSG00000232196	MTRNR2L4	protein_coding	0	17	94	5	18	11	63
ENSG00000232197	AL596442.1	Antisense	0	0	0	0	10	0	0
ENSG00000232199	RPL3P8	pseudogene	2	15	87	18	22	0	0
ENSG00000232200	AL158090.1	lincRNA	0	1	9	0	1	0	6
ENSG00000232202	AC098824.1	pseudogene	0	3	1	1	1	0	0
ENSG00000232203	SLC25A6P2	pseudogene	0	13	13	3	5	133	5
ENSG00000232208	AL139415.1	pseudogene	0	0	5	1	2	0	0
ENSG00000232211	AL353613.1	lincRNA	0	1	3	0	7	32	7
ENSG00000232212	LINC01701	lincRNA	0	3	0	0	1	0	2
ENSG00000232216	IGHV3-43	IG	0	3	3	3	0	0	0
ENSG00000232225	LINC01047	lincRNA	0	0	0	2	2	1	1
ENSG00000232228	AC092431.2	pseudogene	2	4	38	2	24	0	0
ENSG00000232229	LINC00865	lincRNA	1	1	13	13	1	0	0
ENSG00000232230	TPM4P1	pseudogene	2	11	13	2	0	2	2
ENSG00000232233	LINC02043	lincRNA	0	3	70	14	32	135	7
ENSG00000232234	AL359378.1	lincRNA	0	0	0	0	0	46	0
ENSG00000232237	ASCL5	protein_coding	0	4	5	1	4	0	8
ENSG00000232238	RPS29P8	pseudogene	85	120	534	102	224	18	0
ENSG00000232239	RBPJP5	pseudogene	8	0	27	0	0	0	0
ENSG00000232241	DYNLT3P1	pseudogene	0	8	12	0	1	0	0
ENSG00000232245	AL035415.1	lincRNA	0	0	2	0	0	1	1
ENSG00000232252	AL354994.1	lincRNA	0	0	4	0	22	0	6
ENSG00000232258	TMEM114	protein_coding	0	5	36	3	3	3	14
ENSG00000232259	AL158166.2	lincRNA	0	0	4	0	0	0	1
ENSG00000232260	BTF3L4P1	pseudogene	0	1	57	9	6	3	1
ENSG00000232265	AC239803.1	lincRNA	0	4	5	29	1	0	3
ENSG00000232267	ACTR3P2	pseudogene	0	0	2	0	1	0	1
ENSG00000232271	AL096799.1	lincRNA	0	5	5	1	2	3	4
ENSG00000232273	FTH1P1	pseudogene	5	36	107	12	3	1	0
ENSG00000232282	MTND1P32	pseudogene	0	3	4	0	1	0	0
ENSG00000232284	GNG12-AS1	Antisense	49	28	181	59	63	457	88
ENSG00000232286	AL121902.1	lincRNA	0	0	3	0	0	0	0
ENSG00000232293	PAICSP7	pseudogene	0	0	6	1	0	0	0
ENSG00000232294	AL031674.1	lincRNA	0	0	6	1	0	0	2
ENSG00000232295	AL589935.1	lncRNA	24	12	125	7	23	235	19
ENSG00000232296	AL691482.1	pseudogene	0	1	14	5	10	1	0
ENSG00000232298	AL138902.1	Antisense	0	0	11	1	10	31	0
ENSG00000232300	FAM215B	lincRNA	2	13	99	7	56	166	1
ENSG00000232303	DFFBP1	pseudogene	0	2	2	0	3	0	0
ENSG00000232306	AC012485.2	lincRNA	0	1	1	0	0	0	1
ENSG00000232307	DAOA-AS1	Antisense	0	0	2	0	11	3	0
ENSG00000232310	AL078590.3	lincRNA	5	2	38	8	5	14	13
ENSG00000232316	LINC02518	lincRNA	0	10	6	2	0	0	1
ENSG00000232320	AC009299.2	pseudogene	5	0	49	11	6	112	4
ENSG00000232324	AC008440.3	lincRNA	0	6	17	0	0	82	0
ENSG00000232325	AC093627.1	lincRNA	25	1	61	2	0	15	7
ENSG00000232327	AC105917.1	pseudogene	0	0	1	0	0	0	1
ENSG00000232328	AC084030.1	lincRNA	0	3	24	0	0	10	11
ENSG00000232332	AC233982.1	pseudogene	2	2	3	0	0	0	0
ENSG00000232333	RPS27AP2	pseudogene	1	7	23	8	1	30	0
ENSG00000232334	AL683842.1	pseudogene	0	8	0	0	0	0	0
ENSG00000232341	RPL4P2	pseudogene	47	149	1189	112	237	262	7
ENSG00000232344	AC087163.2	pseudogene	0	9	44	2	13	3	0
ENSG00000232346	Z74021.1	pseudogene	2333	5285	45430	4070	11717	3906	26
ENSG00000232347	AL390728.5	lincRNA	2	4	16	10	1	16	6
ENSG00000232349	YBX1P7	pseudogene	0	0	2	1	0	0	0
ENSG00000232352	SEMA3B-AS1	Antisense	0	105	45	3	3	0	0
ENSG00000232353	AC026320.1	lincRNA	0	0	0	4	2	0	0
ENSG00000232354	VIPR1-AS1	Antisense	1	0	12	0	9	4	9
ENSG00000232355	AL603650.1	pseudogene	0	0	0	0	1	0	0
ENSG00000232358	AL050404.1	Antisense	0	0	33	0	0	0	3
ENSG00000232359	AC104777.2	lincRNA	0	1	10	1	0	0	4
ENSG00000232362	ATP5LP2	pseudogene	44	76	234	70	82	21	0
ENSG00000232363	AL021391.1	Antisense	0	0	2	0	2	0	10
ENSG00000232368	FTLP2	pseudogene	128	99	1764	353	81	45	0
ENSG00000232369	PPIAP35	pseudogene	0	0	2	0	0	0	0
ENSG00000232370	AF241726.1	pseudogene	0	0	1	0	0	0	0
ENSG00000232373	MTCYBP3	pseudogene	0	0	2	0	2	0	0
ENSG00000232377	AC016910.1	Antisense	0	2	9	1	0	0	1
ENSG00000232378	RPL29P28	pseudogene	0	1	9	1	4	0	0
ENSG00000232379	AL390879.1	pseudogene	13	6	85	24	28	2	0
ENSG00000232380	ZDHHC20P4	pseudogene	5	34	42	2	3	0	0
ENSG00000232382	OR5K1	protein_coding	0	0	1	0	1	0	1
ENSG00000232383	AC010677.1	pseudogene	170	234	1908	255	597	1	1
ENSG00000232385	RPS3AP25	pseudogene	0	18	30	6	14	104	3
ENSG00000232386	AC015712.1	lincRNA	28	80	117	8	6	78	1
ENSG00000232387	SKA2P1	pseudogene	47	46	134	12	34	121	0
ENSG00000232388	SMIM26	protein_coding	291	482	1907	232	741	59	3
ENSG00000232389	AL583856.1	pseudogene	8	40	129	19	13	373	0
ENSG00000232390	NDUFA5P1	pseudogene	0	0	2	6	0	0	0
ENSG00000232391	RANP2	pseudogene	3	3	8	3	13	0	0
ENSG00000232392	AC002366.1	pseudogene	0	0	14	0	0	0	0
ENSG00000232393	RPL5P6	pseudogene	3	5	38	13	20	17	0
ENSG00000232395	AL138830.2	lincRNA	0	0	0	0	6	0	4
ENSG00000232400	RAD17P1	pseudogene	3	97	16	3	5	5	0
ENSG00000232406	AL121895.1	Antisense	0	3	6	0	0	0	2
ENSG00000232407	PPIAP70	pseudogene	0	0	8	0	1	0	0
ENSG00000232408	AC140481.2	Antisense	0	0	8	3	0	11	3
ENSG00000232411	AC009495.2	lincRNA	0	0	23	0	0	0	0
ENSG00000232412	AL121601.1	lincRNA	36	20	133	28	142	179	37
ENSG00000232413	AL589923.1	lincRNA	0	0	2	1	2	0	38
ENSG00000232415	ELN-AS1	Antisense	8	1	7	0	0	0	0
ENSG00000232416	BPESC1	lincRNA	2	0	12	0	2	41	9
ENSG00000232422	KNOP1P4	pseudogene	0	0	1	0	0	0	0
ENSG00000232423	PRAMEF6	protein_coding	0	0	5	1	4	2	2
ENSG00000232430	RPL31P15	pseudogene	0	1	4	0	0	0	0
ENSG00000232431	AC055876.1	pseudogene	1	0	71	2	0	0	3
ENSG00000232433	GXYLT1P3	pseudogene	0	0	0	1	1	0	0
ENSG00000232434	C9orf172	protein_coding	29	58	124	25	9	218	5
ENSG00000232437	RPS26P42	pseudogene	0	1	3	0	0	15	0
ENSG00000232439	RPL18AP7	pseudogene	98	166	1243	114	231	10	3
ENSG00000232442	MHENCR	Antisense	65	191	540	79	160	234	3
ENSG00000232445	AC006329.1	Antisense	1	3	136	3	17	358	0
ENSG00000232447	MTND5P3	pseudogene	3	0	1	0	0	0	0
ENSG00000232450	AL133517.1	pseudogene	1	10	27	0	8	13	0
ENSG00000232451	AC018467.1	lincRNA	3	2	18	0	6	7	76
ENSG00000232453	AC105277.1	lincRNA	17	5	43	16	12	65	3
ENSG00000232454	AL138752.1	pseudogene	1	15	6	12	3	33	0
ENSG00000232455	LARS2-AS1	Antisense	0	0	3	0	2	0	5
ENSG00000232456	AL355994.2	pseudogene	0	0	7	0	0	0	1
ENSG00000232457	SLC16A6P1	pseudogene	0	0	2	0	1	125	0
ENSG00000232460	BMPR1APS2	pseudogene	1	8	40	2	1	46	0
ENSG00000232461	AC092920.1	lincRNA	0	17	13	13	5	2	42
ENSG00000232463	AL359265.2	pseudogene	6	37	132	20	39	0	0
ENSG00000232464	Z98949.3	Antisense	0	0	24	0	10	0	9
ENSG00000232465	AL049765.1	lincRNA	0	0	6	1	0	1	6
ENSG00000232466	AL356133.1	pseudogene	0	2	12	0	2	0	1
ENSG00000232467	TMA16P2	pseudogene	2	3	9	3	2	1	1
ENSG00000232470	AL136368.1	lincRNA	1	1	1	7	0	0	0
ENSG00000232471	AC119751.1	pseudogene	0	1	1	3	0	0	3
ENSG00000232472	EEF1B2P3	pseudogene	132	339	2316	186	375	1210	30
ENSG00000232474	NCKAP5-IT1	lncRNA	0	0	0	0	1	0	0
ENSG00000232479	AC010900.1	pseudogene	0	0	0	0	0	3	0
ENSG00000232480	TGFB2-AS1	Antisense	21	0	31	0	0	0	0
ENSG00000232482	AL357134.1	pseudogene	0	0	3	1	0	0	0
ENSG00000232485	AC098820.1	lncRNA	16	23	235	25	55	107	1
ENSG00000232486	AL592437.2	pseudogene	10	5	31	2	5	101	0
ENSG00000232489	MFAP1P1	pseudogene	0	0	0	0	0	0	2
ENSG00000232490	OSBPL10-AS1	Antisense	0	0	2	0	0	0	4
ENSG00000232491	SAPCD2P3	pseudogene	0	0	0	0	0	1	5
ENSG00000232492	NPM1P13	pseudogene	3	0	27	0	1	0	0
ENSG00000232494	AL161912.1	lincRNA	0	0	0	0	2	0	0
ENSG00000232496	RPL3P12	pseudogene	9	38	107	27	23	10	0
ENSG00000232497	ADIPOR1P1	pseudogene	0	2	31	5	7	0	1
ENSG00000232498	AL136987.1	Antisense	33	0	11	2	0	0	8
ENSG00000232499	AL391058.1	pseudogene	5	4	31	4	0	39	1
ENSG00000232500	AP005273.1	lincRNA	0	0	10	8	0	0	1
ENSG00000232504	ST3GAL5-AS1	lincRNA	0	4	15	7	0	19	0
ENSG00000232508	MRPL45P1	pseudogene	0	4	6	6	5	0	0
ENSG00000232514	AL356968.1	pseudogene	0	1	0	0	0	0	0
ENSG00000232517	AC112198.2	pseudogene	0	1	12	1	4	0	19
ENSG00000232518	AC074366.1	Antisense	0	0	8	1	2	0	2
ENSG00000232519	AL353807.2	Antisense	39	5	95	15	56	125	1
ENSG00000232520	AC012507.2	Antisense	10	1	16	0	1	0	4
ENSG00000232522	ZNF886P	pseudogene	0	2	4	3	2	4	28
ENSG00000232526	VDAC1P13	pseudogene	0	1	33	0	9	0	0
ENSG00000232527	AC245595.1	lincRNA	5	18	289	9	157	15	4
ENSG00000232528	AL109809.1	pseudogene	0	5	31	6	17	0	1
ENSG00000232529	AL031773.1	lincRNA	3	0	0	0	0	0	0
ENSG00000232531	AC027612.3	pseudogene	2	15	33	10	1	24	1
ENSG00000232533	AC093673.1	Antisense	20	70	242	22	45	48	0
ENSG00000232536	AL365436.2	lncRNA	43	369	885	29	52	789	10
ENSG00000232537	AC092810.3	lincRNA	0	2	18	0	1	2	4
ENSG00000232539	LINC00945	lincRNA	0	2	0	0	1	0	1
ENSG00000232542	DPYD-IT1	lncRNA	1	18	66	2	1	81	3
ENSG00000232545	AC253536.3	lncRNA	0	21	51	2	3	31	0
ENSG00000232546	AC027644.1	pseudogene	2	33	109	11	7	180	3
ENSG00000232549	SRD5A1P1	pseudogene	0	0	3	0	0	0	0
ENSG00000232551	MTCO1P14	pseudogene	0	1	7	0	3	0	1
ENSG00000232553	CLK2P1	pseudogene	0	2	9	1	4	54	0
ENSG00000232554	RSU1P2	pseudogene	0	0	6	8	5	19	12
ENSG00000232555	AC104088.1	lincRNA	2	8	35	17	10	2	2
ENSG00000232556	AC092570.2	pseudogene	5	0	1	0	0	0	0
ENSG00000232558	KCND3-IT1	lncRNA	0	4	0	1	0	0	0
ENSG00000232560	LINC01549	lincRNA	0	2	84	8	67	0	2
ENSG00000232568	RPL23AP35	pseudogene	0	2	10	2	2	0	0
ENSG00000232573	RPL3P4	pseudogene	1531	4305	34770	3582	6778	2536	94
ENSG00000232578	AC093311.1	pseudogene	0	2	17	1	2	2	0
ENSG00000232581	AC079742.1	Antisense	0	3	7	0	30	0	3
ENSG00000232586	KIAA1614-AS1	Antisense	0	29	122	22	15	0	0
ENSG00000232587	EEF1A1P3	pseudogene	1	14	19	11	3	7	3
ENSG00000232591	AL139125.1	lincRNA	4	6	457	8	12	0	8
ENSG00000232593	KANTR	protein_coding	52	187	673	48	71	1634	19
ENSG00000232598	AL122034.1	lincRNA	0	0	3	0	0	0	0
ENSG00000232600	TONSL-AS1	Antisense	0	3	1	0	0	0	0
ENSG00000232605	HMGN2P11	pseudogene	0	0	0	0	0	1	0
ENSG00000232606	LINC01412	lincRNA	0	0	0	0	1	0	0
ENSG00000232610	CCT6P4	pseudogene	0	0	5	3	3	1	0
ENSG00000232611	AL683813.1	lincRNA	6	9	79	5	2	13	2
ENSG00000232612	RPL31P35	pseudogene	0	1	12	1	4	71	0
ENSG00000232613	LINC02576	Antisense	0	0	27	3	1	1	4
ENSG00000232615	AC026412.2	pseudogene	0	3	6	0	0	11	0
ENSG00000232618	AL355304.1	lincRNA	0	0	0	0	0	0	1
ENSG00000232622	AC114482.1	pseudogene	0	0	35	1	2	0	0
ENSG00000232623	AP000266.1	Antisense	1	5	16	2	1	47	0
ENSG00000232624	LINC01517	lncRNA	0	0	22	0	4	0	1
ENSG00000232625	RPL23AP31	pseudogene	1	4	9	13	6	7	0
ENSG00000232626	AC099336.1	pseudogene	3	25	64	17	3	2	0
ENSG00000232627	AC021876.1	pseudogene	0	0	1	0	2	0	0
ENSG00000232628	AC092809.2	lncRNA	0	0	2	1	2	0	2
ENSG00000232629	HLA-DQB2	protein_coding	1	1	3	2	1	0	8
ENSG00000232630	PRPS1P2	pseudogene	0	2	8	0	4	7	0
ENSG00000232633	AC079465.1	Antisense	0	0	14	7	6	1	25
ENSG00000232636	AL360267.1	lincRNA	0	0	10	0	0	8	0
ENSG00000232638	AL390294.1	lincRNA	1	182	72	6	11	0	0
ENSG00000232640	AL354892.2	Antisense	10	0	24	3	1	10	0
ENSG00000232642	AC008073.2	Antisense	2	1	4	0	4	0	2
ENSG00000232645	LINC01431	lincRNA	11	11	74	0	4	36	0
ENSG00000232648	AC107214.1	Antisense	20	17	94	6	4	156	4
ENSG00000232650	LINC01780	lincRNA	0	0	10	0	18	14	1
ENSG00000232653	GOLGA8N	protein_coding	1	16	317	2	7	102	3
ENSG00000232654	FAM136BP	pseudogene	4	7	65	10	26	2	0
ENSG00000232655	LINC01656	lincRNA	0	5	0	0	0	0	1
ENSG00000232656	IDI2-AS1	Antisense	1	2	50	7	13	39	5
ENSG00000232662	LDHBP1	pseudogene	2	0	49	1	8	0	0
ENSG00000232664	LARP1BP3	pseudogene	0	0	1	0	3	0	0
ENSG00000232665	PHBP10	pseudogene	0	1	16	3	7	13	1
ENSG00000232667	AC004862.1	Antisense	13	5	36	14	24	22	5
ENSG00000232671	AL391069.2	Antisense	38	73	265	33	195	105	1
ENSG00000232672	ACTG1P21	pseudogene	0	9	18	0	0	0	1
ENSG00000232675	AL121830.1	lncRNA	0	0	3	0	16	0	2
ENSG00000232676	ADH5P2	pseudogene	5	6	115	24	17	74	0
ENSG00000232677	LINC00665	lincRNA	34	33	858	25	28	1	5
ENSG00000232678	SPTLC1P4	pseudogene	0	1	1	0	0	33	0
ENSG00000232679	LINC01705	lincRNA	0	0	1	0	1	0	5
ENSG00000232680	AC002511.1	lincRNA	0	0	2	0	0	0	4
ENSG00000232682	AL592430.1	Antisense	0	2	0	1	1	3	0
ENSG00000232690	HSPE1P9	pseudogene	0	0	17	4	2	0	0
ENSG00000232692	AP001596.1	Antisense	3	0	15	2	3	0	12
ENSG00000232693	AC012370.1	lncRNA	0	5	55	4	5	0	1
ENSG00000232698	AP001058.1	lincRNA	0	2	12	0	0	0	0
ENSG00000232699	BDH2P1	pseudogene	2	6	71	7	14	17	0
ENSG00000232702	AL158050.1	pseudogene	8	2	22	1	0	10	0
ENSG00000232706	NUTM2HP	pseudogene	0	1	4	2	0	1	6
ENSG00000232710	AC254562.2	lincRNA	0	2	36	1	2	23	2
ENSG00000232712	KIZ-AS1	Antisense	13	23	474	23	25	193	14
ENSG00000232713	AC010733.1	pseudogene	26	46	331	52	48	8	1
ENSG00000232716	AC016831.3	pseudogene	0	0	6	0	4	0	0
ENSG00000232718	GAPDHP48	pseudogene	11	1	24	6	11	0	2
ENSG00000232719	AC007272.1	lincRNA	0	0	0	0	0	1	1
ENSG00000232721	AC239800.2	lincRNA	1	2	22	2	51	0	0
ENSG00000232724	TRIM80P	pseudogene	6	2	3	3	0	0	3
ENSG00000232725	U52111.1	Antisense	9	10	208	70	9	30	3
ENSG00000232727	YWHAEP1	pseudogene	5	29	119	10	11	173	0
ENSG00000232728	PHB2P1	pseudogene	0	8	14	0	4	0	0
ENSG00000232729	AC211433.1	lncRNA	0	1	22	4	18	22	5
ENSG00000232732	AC097717.1	lncRNA	2	13	76	8	27	64	3
ENSG00000232734	ATP5G1P7	pseudogene	2	7	24	6	16	7	0
ENSG00000232735	ATG4AP1	pseudogene	0	0	0	0	0	1	0
ENSG00000232736	AC007551.1	pseudogene	0	0	4	0	0	0	0
ENSG00000232742	RHOQP2	pseudogene	0	5	7	0	1	0	1
ENSG00000232743	ELF2P3	pseudogene	0	2	1	3	0	0	0
ENSG00000232746	LINC02022	lincRNA	0	0	0	8	0	0	6
ENSG00000232747	IGKV1D-35	IG	0	0	0	0	1	0	0
ENSG00000232748	AC135050.1	lincRNA	0	0	7	0	0	45	4
ENSG00000232750	AL139132.1	pseudogene	0	0	1	0	0	0	0
ENSG00000232751	AL645568.3	pseudogene	2	9	16	7	7	7	0
ENSG00000232754	AL035658.1	Antisense	0	1	3	0	5	40	8
ENSG00000232756	AC004990.1	Antisense	0	0	1	8	0	0	1
ENSG00000232757	ETF1P1	pseudogene	0	12	22	0	0	3	0
ENSG00000232759	AC002480.2	Antisense	41	3	42	56	0	0	1
ENSG00000232760	AC103564.2	pseudogene	0	0	1	4	1	0	0
ENSG00000232765	AL158819.1	pseudogene	2	1	1	14	3	0	2
ENSG00000232766	AC098614.3	pseudogene	0	0	2	0	0	0	0
ENSG00000232767	AC016825.1	Antisense	0	5	0	2	3	0	0
ENSG00000232771	PPP1R26P5	pseudogene	0	0	2	0	0	0	0
ENSG00000232772	MTND4P22	pseudogene	0	0	1	0	3	0	0
ENSG00000232774	FLJ22447	lincRNA	34	3	71	1	2	76	12
ENSG00000232775	BMS1P22	pseudogene	0	0	3	3	0	0	2
ENSG00000232777	MRPL51P2	pseudogene	12	4	51	3	12	10	0
ENSG00000232783	FRG2FP	pseudogene	0	0	0	13	0	0	0
ENSG00000232787	OR7L1P	pseudogene	0	0	0	0	0	12	0
ENSG00000232788	AC078883.3	Antisense	0	0	18	2	0	0	0
ENSG00000232790	LINC01162	lincRNA	0	4	51	16	11	32	22
ENSG00000232794	HNRNPDP1	pseudogene	0	3	61	3	2	1	1
ENSG00000232795	SCAND3P1	pseudogene	0	2	11	0	6	6	1
ENSG00000232797	FAM207CP	pseudogene	0	0	0	0	0	0	3
ENSG00000232801	SDCBPP3	pseudogene	0	8	41	0	4	29	0
ENSG00000232803	SLCO4A1-AS1	Antisense	64	2	85	1	2	0	3
ENSG00000232807	AL137186.2	Antisense	0	3	33	3	2	42	6
ENSG00000232810	TNF	protein_coding	0	0	20	2	1	18	3
ENSG00000232811	AL360270.1	Antisense	0	1	2	0	0	0	3
ENSG00000232814	COL4A2-AS1	Antisense	0	0	1	7	1	24	5
ENSG00000232815	DUX4L50	pseudogene	9	0	1	2	0	0	1
ENSG00000232817	AC073188.4	lincRNA	4	0	0	0	0	0	0
ENSG00000232818	RPS2P32	pseudogene	3	4	83	25	8	14	0
ENSG00000232823	TXNP1	pseudogene	10	22	152	12	20	0	0
ENSG00000232825	AL445433.2	Antisense	0	0	31	2	8	24	23
ENSG00000232827	LINC01189	lincRNA	0	0	1	1	0	0	0
ENSG00000232828	AC231533.1	Antisense	2	12	78	13	12	329	5
ENSG00000232829	GSTO3P	pseudogene	29	6	95	8	3	15	0
ENSG00000232830	AC110994.1	pseudogene	0	2	5	5	0	1	1
ENSG00000232832	LMLN-AS1	Antisense	0	0	3	1	0	0	0
ENSG00000232838	PET117	protein_coding	36	83	700	59	116	118	3
ENSG00000232842	AL137845.2	pseudogene	2	31	46	1	8	42	0
ENSG00000232848	AL034417.1	pseudogene	2	2	3	0	0	21	1
ENSG00000232850	PTGES2-AS1	lincRNA	0	6	3	3	6	8	0
ENSG00000232851	ATP5J2P3	pseudogene	2	7	44	6	6	0	0
ENSG00000232855	AF165147.1	lincRNA	13	17	130	6	12	3	37
ENSG00000232858	RPL34P27	pseudogene	631	1123	6086	1042	1513	452	9
ENSG00000232859	LYRM9	protein_coding	4	48	122	23	32	40	3
ENSG00000232860	SMG7-AS1	lncRNA	65	38	101	9	30	100	3
ENSG00000232862	AL138787.1	pseudogene	0	0	0	0	2	0	3
ENSG00000232864	NUCKS1P1	pseudogene	8	10	13	0	8	36	0
ENSG00000232869	TRBV29-1	TR	5	2	6	2	0	0	0
ENSG00000232871	SEC1P	pseudogene	52	4	37	17	33	169	29
ENSG00000232872	CTAGE3P	pseudogene	0	0	22	1	0	4	0
ENSG00000232873	RPL23AP93	pseudogene	0	1	1	0	0	0	0
ENSG00000232874	AC080129.2	Antisense	0	0	1	3	0	0	0
ENSG00000232876	AL353596.1	Antisense	6	7	81	28	50	95	2
ENSG00000232878	DPYD-AS1	Antisense	0	0	19	0	10	9	23
ENSG00000232879	AL591806.2	pseudogene	0	0	8	0	0	0	0
ENSG00000232882	PHKA1P1	pseudogene	6	4	31	1	7	22	0
ENSG00000232883	AL451081.2	pseudogene	7	98	179	39	19	29	0
ENSG00000232884	AF127936.2	lincRNA	1	1	5	91	0	0	0
ENSG00000232885	GPC5-AS2	Antisense	0	0	1	0	4	0	0
ENSG00000232886	AF212831.1	lincRNA	0	6	3	0	0	0	1
ENSG00000232888	RPS11P5	pseudogene	109	190	885	175	291	1085	11
ENSG00000232891	AL450344.3	lncRNA	0	4	0	0	1	0	1
ENSG00000232892	AL499616.1	Antisense	10	2	7	7	0	1	6
ENSG00000232893	IQCA1-AS1	Antisense	0	0	0	0	3	0	0
ENSG00000232894	MRPS31P2	pseudogene	1	34	176	30	149	47	0
ENSG00000232895	AL121999.1	lincRNA	1	17	65	7	4	0	9
ENSG00000232900	AL050403.1	lincRNA	0	0	2	0	1	0	4
ENSG00000232901	CYCSP10	pseudogene	0	0	4	0	4	2	0
ENSG00000232903	LINC01166	lincRNA	10	17	9	0	66	18	6
ENSG00000232905	AL162393.1	pseudogene	3	1	2	0	0	0	0
ENSG00000232906	AC092685.1	pseudogene	0	0	3	0	0	0	0
ENSG00000232907	DLGAP4-AS1	Antisense	21	24	278	19	50	26	21
ENSG00000232908	HSD17B7P1	pseudogene	3	5	3	0	0	0	0
ENSG00000232909	AL157823.2	Antisense	0	0	0	0	6	0	3
ENSG00000232912	AL096855.1	Antisense	0	2	7	6	2	2	0
ENSG00000232913	PLCE1-AS2	Antisense	0	0	6	1	2	25	17
ENSG00000232915	AC097721.1	pseudogene	0	0	23	0	1	73	0
ENSG00000232916	HMGN2P27	pseudogene	0	1	3	0	0	0	0
ENSG00000232917	HSPE1P6	pseudogene	37	45	386	87	165	150	0
ENSG00000232918	AC118469.1	pseudogene	0	0	3	0	0	0	0
ENSG00000232925	MRPS16P2	pseudogene	1	14	4	1	2	1	0
ENSG00000232926	AC000078.1	pseudogene	0	0	5	0	0	0	0
ENSG00000232927	USP12PY	pseudogene	4	8	4	3	1	1	1
ENSG00000232928	DDX3P1	pseudogene	0	0	0	0	0	0	4
ENSG00000232930	AC083864.2	lincRNA	0	3	1	1	5	14	7
ENSG00000232931	LINC00342	lincRNA	4	58	211	17	21	43	3
ENSG00000232934	AL157786.1	Antisense	0	7	27	20	13	56	5
ENSG00000232935	AL359094.2	Antisense	0	0	0	0	7	0	0
ENSG00000232936	AL157400.2	Antisense	0	4	25	0	14	35	0
ENSG00000232937	AL589765.2	lncRNA	0	1	1	0	0	0	0
ENSG00000232938	RPL23AP87	pseudogene	1	19	50	13	1	8	6
ENSG00000232939	AL158829.1	Antisense	0	0	5	0	0	0	3
ENSG00000232940	HCG25	Antisense	17	36	101	19	15	109	3
ENSG00000232943	AL050321.1	pseudogene	0	0	3	0	0	0	0
ENSG00000232946	AL354707.3	pseudogene	10	8	48	13	11	1	1
ENSG00000232949	AC002480.3	Antisense	17	0	0	0	0	0	0
ENSG00000232951	IPO7P1	pseudogene	0	0	18	2	0	41	1
ENSG00000232952	AL512844.1	pseudogene	5	10	88	8	6	80	0
ENSG00000232953	HSPA8P18	pseudogene	1	2	34	1	2	5	2
ENSG00000232956	SNHG15	lincRNA	339	138	2461	744	873	1731	1
ENSG00000232965	RPS12P18	pseudogene	5	7	54	11	11	26	0
ENSG00000232969	AP001062.2	Antisense	39	29	50	20	30	72	0
ENSG00000232973	CYP1B1-AS1	Antisense	67	181	226	21	77	176	30
ENSG00000232977	LINC00327	lincRNA	1	7	53	3	2	0	2
ENSG00000232978	AL161909.2	Antisense	0	0	0	0	0	1	0
ENSG00000232982	MTCO1P45	pseudogene	7	2	26	12	8	0	0
ENSG00000232983	AL160270.2	pseudogene	0	0	0	0	6	0	0
ENSG00000232987	LINC01219	lincRNA	0	0	14	0	0	0	1
ENSG00000232991	GACAT1	lincRNA	0	1	4	5	10	0	8
ENSG00000232992	AHCYP4	pseudogene	0	1	7	0	0	2	0
ENSG00000232993	AL445183.1	Antisense	0	9	6	2	5	0	5
ENSG00000232994	RPL7P14	pseudogene	2	6	0	0	0	0	0
ENSG00000232995	RGS5	Antisense	17	24	422	77	76	629	13
ENSG00000232998	VPS13A-AS1	Antisense	1	1	3	4	4	0	2
ENSG00000233002	AC005324.1	Antisense	0	5	15	1	2	0	3
ENSG00000233005	AC018742.1	lincRNA	0	3	24	9	19	36	47
ENSG00000233006	MIR3936HG	lncRNA	40	90	294	71	89	1023	29
ENSG00000233008	LINC01725	lincRNA	5	72	43	18	26	1	35
ENSG00000233009	NALCN-AS1	Antisense	2	5	63	25	8	1	76
ENSG00000233010	RPEP4	pseudogene	1	0	13	2	0	0	0
ENSG00000233012	HDAC1P2	pseudogene	7	1	52	11	6	7	1
ENSG00000233013	FAM157B	pseudogene	20	69	139	69	34	109	10
ENSG00000233016	SNHG7	Antisense	481	1504	4080	521	1164	1086	6
ENSG00000233017	AL121832.1	Antisense	0	6	2	1	0	0	6
ENSG00000233020	AL354872.1	pseudogene	15	2	27	6	12	4	0
ENSG00000233021	AL669841.1	Antisense	0	8	0	0	0	0	0
ENSG00000233024	AC126755.2	protein_coding	45	107	870	68	138	387	34
ENSG00000233028	AC006970.2	pseudogene	1	7	43	25	6	3	1
ENSG00000233029	AC244453.2	Antisense	2	3	13	6	5	0	0
ENSG00000233030	AC243772.2	Antisense	1	40	52	10	8	10	1
ENSG00000233031	AC125238.1	pseudogene	0	0	5	0	0	0	0
ENSG00000233038	AC011899.2	Antisense	0	1	92	11	3	0	3
ENSG00000233040	FAM204BP	pseudogene	1	1	16	0	1	2	0
