ID	Intron	GName	GID	Combined_H_repo	PatientA_C_repro	PatientB_C_repo	MDA_repro	MCF_repro	Combined_H	PatientA_C	PatientB_C	MDA	MCF
2I_HSPG2___ENSG00000142798___ENST00000635682___protein_coding___protein_coding	2I	HSPG2	ENSG00000142798	FALSE	FALSE	FALSE	FALSE	FALSE	0.0195274829681008	0	0	0	0
2I_HTRA2___ENSG00000115317___ENST00000258080___protein_coding___protein_coding	2I	HTRA2	ENSG00000115317	TRUE	FALSE	FALSE	FALSE	FALSE	0.0148549702701148	0	0.0104702439958438	0.0192779423557137	0.00144489496221203
2I_IDH2___ENSG00000182054___ENST00000540499___protein_coding___protein_coding	2I	IDH2	ENSG00000182054	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0	0.00144489496221203
2I_IFITM2___ENSG00000185201___ENST00000527146___protein_coding___lncRNA	2I	IFITM2	ENSG00000185201	FALSE	FALSE	FALSE	FALSE	FALSE	0.00163896898138769	0	0	0	0
2I_IFRD2___ENSG00000214706___ENST00000426499___protein_coding___protein_coding	2I	IFRD2	ENSG00000214706	FALSE	FALSE	FALSE	FALSE	FALSE	0	0.00372841708829596	0.00209404879916876	0.00481948558892842	0
2I_IL6___ENSG00000136244___ENST00000404625___protein_coding___protein_coding	2I	IL6	ENSG00000136244	FALSE	FALSE	FALSE	FALSE	FALSE	0.0258389646474744	0	0.00209404879916876	0	0
2I_IRF1___ENSG00000125347___ENST00000458069___protein_coding___protein_coding	2I	IRF1	ENSG00000125347	FALSE	FALSE	TRUE	TRUE	FALSE	0	0	0.00628214639750629	0.0819312550117831	0.00144489496221203
2I_IRX3___ENSG00000177508___ENST00000329734___protein_coding___protein_coding	2I	IRX3	ENSG00000177508	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00209404879916876	0	0
2I_ISCA2___ENSG00000165898___ENST00000556816___protein_coding___protein_coding	2I	ISCA2	ENSG00000165898	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0.00481948558892842	0.0144489496221203
2I_ISYNA1___ENSG00000105655___ENST00000581672___protein_coding___protein_coding	2I	ISYNA1	ENSG00000105655	FALSE	FALSE	FALSE	FALSE	FALSE	0.00655587592555078	0	0	0	0
2I_IWS1___ENSG00000163166___ENST00000412979___protein_coding___lncRNA	2I	IWS1	ENSG00000163166	FALSE	FALSE	FALSE	FALSE	FALSE	0.00163896898138769	0.0186420854414798	0.00209404879916876	0	0.00144489496221203
2I_JOSD1___ENSG00000100221___ENST00000216039___protein_coding___protein_coding	2I	JOSD1	ENSG00000100221	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00209404879916876	0	0
2I_KANSL1___ENSG00000120071___ENST00000639467___protein_coding___protein_coding	2I	KANSL1	ENSG00000120071	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00209404879916876	0	0
2I_KHSRP___ENSG00000088247___ENST00000595548___protein_coding___protein_coding	2I	KHSRP	ENSG00000088247	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00418809759833753	0	0
2I_KHSRP___ENSG00000088247___ENST00000597656___protein_coding___protein_coding	2I	KHSRP	ENSG00000088247	FALSE	FALSE	FALSE	FALSE	FALSE	0	0.00372841708829596	0.00209404879916876	0	0.00144489496221203
2I_KHSRP___ENSG00000088247___ENST00000600480___protein_coding___protein_coding	2I	KHSRP	ENSG00000088247	FALSE	FALSE	FALSE	FALSE	FALSE	0.00198761266519034	0	0	0	0
2I_KPNA2___ENSG00000182481___ENST00000583269___protein_coding___lncRNA	2I	KPNA2	ENSG00000182481	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0	0.00144489496221203
2I_KRT19___ENSG00000171345___ENST00000593096___protein_coding___protein_coding	2I	KRT19	ENSG00000171345	FALSE	TRUE	TRUE	FALSE	TRUE	0.0175398703029104	0.13795143226695	0.0209404879916876	0.00481948558892842	0.0274530042820286
2I_KRT8___ENSG00000170421___ENST00000293308___protein_coding___protein_coding	2I	KRT8	ENSG00000170421	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0	0.00144489496221203
2I_LAMA5___ENSG00000130702___ENST00000497053___protein_coding___protein_coding	2I	LAMA5	ENSG00000130702	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0	0.00288978992442406
2I_LDB1___ENSG00000198728___ENST00000361198___protein_coding___protein_coding	2I	LDB1	ENSG00000198728	TRUE	FALSE	FALSE	FALSE	FALSE	0.00327793796277539	0	0.0188464391925189	0.00481948558892842	0
2I_LEMD2___ENSG00000161904___ENST00000506578___protein_coding___protein_coding	2I	LEMD2	ENSG00000161904	FALSE	FALSE	TRUE	FALSE	FALSE	0	0.00372841708829596	0.00418809759833753	0.0192779423557137	0
2I_LIN7B___ENSG00000104863___ENST00000391864___protein_coding___protein_coding	2I	LIN7B	ENSG00000104863	FALSE	FALSE	FALSE	FALSE	FALSE	0.00163896898138769	0	0.00418809759833753	0	0.00866936977327218
2I_LINC00173___ENSG00000196668___ENST00000470091___lncRNA___lincRNA	2I	LINC00173	ENSG00000196668	FALSE	FALSE	FALSE	FALSE	FALSE	0.0131117518511016	0	0	0	0.00144489496221203
2I_LMAN2___ENSG00000169223___ENST00000513877___protein_coding___protein_coding	2I	LMAN2	ENSG00000169223	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0	0.00866936977327218
2I_LPCAT3___ENSG00000111684___ENST00000261407___protein_coding___protein_coding	2I	LPCAT3	ENSG00000111684	FALSE	FALSE	FALSE	FALSE	FALSE	0.00362658164657803	0	0.00209404879916876	0	0
2I_LRRC14___ENSG00000160959___ENST00000527730___protein_coding___protein_coding	2I	LRRC14	ENSG00000160959	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0	0.00577957984884812
2I_LRRC75A-AS1___ENSG00000175061___ENST00000481898___lncRNA___antisense	2I	LRRC75A-AS1	ENSG00000175061	FALSE	FALSE	FALSE	FALSE	FALSE	0.00327793796277539	0	0.0293166831883627	0.00963897117785683	0
2I_LRRC75A-AS1___ENSG00000175061___ENST00000487066___lncRNA___antisense	2I	LRRC75A-AS1	ENSG00000175061	FALSE	FALSE	FALSE	FALSE	FALSE	0.00198761266519034	0	0	0.0481948558892842	0
2I_LTBP4___ENSG00000090006___ENST00000204005___protein_coding___protein_coding	2I	LTBP4	ENSG00000090006	FALSE	FALSE	FALSE	FALSE	FALSE	0.00163896898138769	0	0	0	0
2I_MAF1___ENSG00000179632___ENST00000322428___protein_coding___protein_coding	2I	MAF1	ENSG00000179632	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0	0.00144489496221203
2I_MAN2B1___ENSG00000104774___ENST00000221363___protein_coding___protein_coding	2I	MAN2B1	ENSG00000104774	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0	0.00144489496221203
2I_MAP7D1___ENSG00000116871___ENST00000429533___protein_coding___protein_coding	2I	MAP7D1	ENSG00000116871	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00209404879916876	0	0
2I_MAPK3___ENSG00000102882___ENST00000484663___protein_coding___protein_coding	2I	MAPK3	ENSG00000102882	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0	0.00288978992442406
2I_MAPKAPK2___ENSG00000162889___ENST00000294981___protein_coding___protein_coding	2I	MAPKAPK2	ENSG00000162889	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00209404879916876	0	0.00722447481106015
2I_MAZ___ENSG00000103495___ENST00000545521___protein_coding___protein_coding	2I	MAZ	ENSG00000103495	TRUE	TRUE	TRUE	FALSE	TRUE	0.00854348859074112	0.0111852512648879	0.0251285855900252	0.00481948558892842	0.0433468488663609
2I_MDC1___ENSG00000137337___ENST00000376406___protein_coding___protein_coding	2I	MDC1	ENSG00000137337	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00628214639750629	0	0
2I_MDK___ENSG00000110492___ENST00000405308___protein_coding___protein_coding	2I	MDK	ENSG00000110492	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00209404879916876	0	0
2I_MED19___ENSG00000156603___ENST00000337672___protein_coding___protein_coding	2I	MED19	ENSG00000156603	FALSE	FALSE	FALSE	FALSE	FALSE	0.00163896898138769	0	0	0	0
2I_METTL17___ENSG00000165792___ENST00000339374___protein_coding___protein_coding	2I	METTL17	ENSG00000165792	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00209404879916876	0	0
2I_MGAT4B___ENSG00000161013___ENST00000520969___protein_coding___protein_coding	2I	MGAT4B	ENSG00000161013	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00209404879916876	0	0.0130040546599083
2I_MICAL1___ENSG00000135596___ENST00000358807___protein_coding___protein_coding	2I	MICAL1	ENSG00000135596	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00209404879916876	0	0.0202285294709684
2I_MIEF2___ENSG00000177427___ENST00000323019___protein_coding___protein_coding	2I	MIEF2	ENSG00000177427	FALSE	FALSE	TRUE	FALSE	FALSE	0	0	0.0209404879916876	0	0
2I_MIER3___ENSG00000155545___ENST00000409421___protein_coding___protein_coding	2I	MIER3	ENSG00000155545	FALSE	FALSE	FALSE	FALSE	FALSE	0.00163896898138769	0.00745683417659191	0	0	0
2I_MKS1___ENSG00000011143___ENST00000577315___protein_coding___protein_coding	2I	MKS1	ENSG00000011143	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.0314107319875314	0	0
2I_MRPL24___ENSG00000143314___ENST00000361531___protein_coding___protein_coding	2I	MRPL24	ENSG00000143314	FALSE	FALSE	FALSE	FALSE	FALSE	0	0.00372841708829596	0	0	0
2I_MT2A___ENSG00000125148___ENST00000245185___protein_coding___protein_coding	2I	MT2A	ENSG00000125148	FALSE	FALSE	FALSE	FALSE	FALSE	0.0198761266519034	0	0	0	0.00144489496221203
2I_MUC1___ENSG00000185499___ENST00000485118___protein_coding___protein_coding	2I	MUC1	ENSG00000185499	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.0188464391925189	0	0
2I_MYO18A___ENSG00000196535___ENST00000528564___protein_coding___protein_coding	2I	MYO18A	ENSG00000196535	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0	0.00577957984884812
2I_NACA___ENSG00000196531___ENST00000550920___protein_coding___protein_coding	2I	NACA	ENSG00000196531	FALSE	FALSE	FALSE	FALSE	FALSE	0.0099380633259517	0	0	0	0
2I_NADK___ENSG00000008130___ENST00000469045___protein_coding___protein_coding	2I	NADK	ENSG00000008130	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00209404879916876	0	0.0115591596976962
2I_NAE1___ENSG00000159593___ENST00000379463___protein_coding___protein_coding	2I	NAE1	ENSG00000159593	FALSE	FALSE	TRUE	FALSE	FALSE	0	0	0.00418809759833753	0	0
2I_NAGPA___ENSG00000103174___ENST00000312251___protein_coding___protein_coding	2I	NAGPA	ENSG00000103174	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0.00481948558892842	0
2I_NDUFV1___ENSG00000167792___ENST00000322776___protein_coding___protein_coding	2I	NDUFV1	ENSG00000167792	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.0314107319875314	0	0
2I_NELFA___ENSG00000185049___ENST00000453740___protein_coding___protein_coding	2I	NELFA	ENSG00000185049	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00209404879916876	0	0
2I_NELFE___ENSG00000204356___ENST00000454913___protein_coding___protein_coding	2I	NELFE	ENSG00000204356	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0.0192779423557137	0
2I_NFKBIA___ENSG00000100906___ENST00000557389___protein_coding___protein_coding	2I	NFKBIA	ENSG00000100906	TRUE	FALSE	FALSE	FALSE	TRUE	0.0304072279078349	0.0298273367063676	0.00418809759833753	0.00481948558892842	0.0173387395465444
2I_NFKBIB___ENSG00000104825___ENST00000576510___protein_coding___protein_coding	2I	NFKBIB	ENSG00000104825	TRUE	FALSE	FALSE	FALSE	FALSE	0.0114727828697139	0	0.00418809759833753	0	0
2I_NIP7___ENSG00000132603___ENST00000254940___protein_coding___protein_coding	2I	NIP7	ENSG00000132603	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00209404879916876	0	0
2I_NLE1___ENSG00000073536___ENST00000588019___protein_coding___protein_coding	2I	NLE1	ENSG00000073536	FALSE	FALSE	FALSE	TRUE	FALSE	0.00163896898138769	0.00372841708829596	0.00628214639750629	0.0722922838339262	0
2I_NME3___ENSG00000103024___ENST00000563498___protein_coding___protein_coding	2I	NME3	ENSG00000103024	FALSE	FALSE	FALSE	FALSE	FALSE	0	0.0298273367063676	0	0	0
2I_NOP14___ENSG00000087269___ENST00000416614___protein_coding___protein_coding	2I	NOP14	ENSG00000087269	FALSE	FALSE	FALSE	FALSE	FALSE	0.00198761266519034	0	0	0	0
2I_NOSIP___ENSG00000142546___ENST00000339093___protein_coding___protein_coding	2I	NOSIP	ENSG00000142546	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0	0.00288978992442406
2I_NOTUM___ENSG00000185269___ENST00000477214___protein_coding___protein_coding	2I	NOTUM	ENSG00000185269	FALSE	FALSE	FALSE	FALSE	FALSE	0.00198761266519034	0	0	0	0
2I_NRBP2___ENSG00000185189___ENST00000530123___protein_coding___protein_coding	2I	NRBP2	ENSG00000185189	FALSE	FALSE	FALSE	FALSE	FALSE	0	0.0111852512648879	0	0	0
2I_NT5C___ENSG00000125458___ENST00000580423___protein_coding___protein_coding	2I	NT5C	ENSG00000125458	FALSE	FALSE	TRUE	FALSE	FALSE	0.00163896898138769	0.0260989196180717	0.0104702439958438	0	0
2I_NT5DC2___ENSG00000168268___ENST00000463947___protein_coding___protein_coding	2I	NT5DC2	ENSG00000168268	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00209404879916876	0	0.00144489496221203
2I_NUDT5___ENSG00000165609___ENST00000378940___protein_coding___protein_coding	2I	NUDT5	ENSG00000165609	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0	0.00433468488663609
2I_NUMA1___ENSG00000137497___ENST00000541584___protein_coding___protein_coding	2I	NUMA1	ENSG00000137497	FALSE	FALSE	FALSE	TRUE	TRUE	0	0.00745683417659191	0	0.00963897117785683	0.0144489496221203
2I_ODF3B___ENSG00000177989___ENST00000401779___protein_coding___protein_coding	2I	ODF3B	ENSG00000177989	FALSE	FALSE	FALSE	FALSE	FALSE	0.00655587592555078	0	0	0	0
2I_OGFRL1___ENSG00000119900___ENST00000370435___protein_coding___protein_coding	2I	OGFRL1	ENSG00000119900	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00418809759833753	0	0
2I_ORC4___ENSG00000115947___ENST00000540442___protein_coding___protein_coding	2I	ORC4	ENSG00000115947	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00209404879916876	0	0
2I_OST4___ENSG00000228474___ENST00000447619___protein_coding___protein_coding	2I	OST4	ENSG00000228474	FALSE	FALSE	FALSE	FALSE	FALSE	0.0163896898138769	0.0410125879712555	0.00209404879916876	0	0
2I_OTUB1___ENSG00000167770___ENST00000422031___protein_coding___protein_coding	2I	OTUB1	ENSG00000167770	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0.00963897117785683	0
2I_OTUD5___ENSG00000068308___ENST00000156084___protein_coding___protein_coding	2I	OTUD5	ENSG00000068308	FALSE	FALSE	FALSE	FALSE	FALSE	0.00163896898138769	0	0.00209404879916876	0	0
2I_PAK4___ENSG00000130669___ENST00000593480___protein_coding___protein_coding	2I	PAK4	ENSG00000130669	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00209404879916876	0	0
2I_PAQR4___ENSG00000162073___ENST00000318782___protein_coding___protein_coding	2I	PAQR4	ENSG00000162073	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00209404879916876	0	0
2I_PARL___ENSG00000175193___ENST00000417784___protein_coding___protein_coding	2I	PARL	ENSG00000175193	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00209404879916876	0.0144584567667852	0.00722447481106015
2I_PBRM1___ENSG00000163939___ENST00000409114___protein_coding___protein_coding	2I	PBRM1	ENSG00000163939	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00209404879916876	0	0
2I_PCGF1___ENSG00000115289___ENST00000233630___protein_coding___protein_coding	2I	PCGF1	ENSG00000115289	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0.00481948558892842	0
2I_PCYT2___ENSG00000185813___ENST00000572995___protein_coding___protein_coding	2I	PCYT2	ENSG00000185813	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00209404879916876	0.0192779423557137	0
2I_PDCD7___ENSG00000090470___ENST00000204549___protein_coding___protein_coding	2I	PDCD7	ENSG00000090470	FALSE	FALSE	FALSE	FALSE	FALSE	0	0.00372841708829596	0	0	0
2I_PDK4___ENSG00000004799___ENST00000005178___protein_coding___protein_coding	2I	PDK4	ENSG00000004799	FALSE	FALSE	FALSE	FALSE	FALSE	0.00655587592555078	0.0260989196180717	0	0	0
2I_PDLIM7___ENSG00000196923___ENST00000355841___protein_coding___protein_coding	2I	PDLIM7	ENSG00000196923	FALSE	FALSE	TRUE	FALSE	FALSE	0	0.0782967588542151	0.00418809759833753	0	0
2I_PES1___ENSG00000100029___ENST00000335214___protein_coding___protein_coding	2I	PES1	ENSG00000100029	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00209404879916876	0	0
2I_PEX10___ENSG00000157911___ENST00000507596___protein_coding___protein_coding	2I	PEX10	ENSG00000157911	FALSE	FALSE	FALSE	FALSE	FALSE	0	0.0298273367063676	0	0	0
2I_PFAS___ENSG00000178921___ENST00000585183___protein_coding___protein_coding	2I	PFAS	ENSG00000178921	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00418809759833753	0	0
2I_PI4KB___ENSG00000143393___ENST00000446339___protein_coding___protein_coding	2I	PI4KB	ENSG00000143393	FALSE	FALSE	FALSE	FALSE	FALSE	0.011925675991142	0	0	0	0.00144489496221203
2I_PIEZO1___ENSG00000103335___ENST00000466823___protein_coding___protein_coding	2I	PIEZO1	ENSG00000103335	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00209404879916876	0	0
2I_PILRB___ENSG00000121716___ENST00000419749___protein_coding___protein_coding	2I	PILRB	ENSG00000121716	FALSE	FALSE	TRUE	FALSE	FALSE	0	0	0.00837619519667505	0	0.00433468488663609
2I_PILRB___ENSG00000121716___ENST00000452089___protein_coding___protein_coding	2I	PILRB	ENSG00000121716	FALSE	FALSE	TRUE	FALSE	FALSE	0	0	0.0104702439958438	0	0.00144489496221203
2I_PIM1___ENSG00000137193___ENST00000373509___protein_coding___protein_coding	2I	PIM1	ENSG00000137193	FALSE	FALSE	TRUE	FALSE	FALSE	0.00397522533038068	0.00745683417659191	0.00837619519667505	0	0
2I_PITPNM2___ENSG00000090975___ENST00000542749___protein_coding___protein_coding	2I	PITPNM2	ENSG00000090975	FALSE	FALSE	FALSE	FALSE	FALSE	0	0.00745683417659191	0	0	0
2I_PKD1___ENSG00000008710___ENST00000488185___protein_coding___protein_coding	2I	PKD1	ENSG00000008710	FALSE	FALSE	FALSE	FALSE	FALSE	0	0.00372841708829596	0.0314107319875314	0	0
2I_PKD1P1___ENSG00000244257___ENST00000458669___pseudogene___pseudogene	2I	PKD1P1	ENSG00000244257	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0	0.00288978992442406
2I_PKD1P5___ENSG00000254681___ENST00000532415___pseudogene___pseudogene	2I	PKD1P5	ENSG00000254681	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0	0.00144489496221203
2I_PKN3___ENSG00000160447___ENST00000291906___protein_coding___protein_coding	2I	PKN3	ENSG00000160447	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00209404879916876	0	0
2I_PLEC___ENSG00000178209___ENST00000527303___protein_coding___protein_coding	2I	PLEC	ENSG00000178209	TRUE	TRUE	FALSE	FALSE	TRUE	0.00491690694416308	0.0111852512648879	0.0188464391925189	0.0240974279446421	0.046236638790785
2I_PLEKHJ1___ENSG00000104886___ENST00000587394___protein_coding___protein_coding	2I	PLEKHJ1	ENSG00000104886	TRUE	FALSE	TRUE	FALSE	FALSE	0.00526555062796573	0.00372841708829596	0.0209404879916876	0	0.00288978992442406
2I_PLP2___ENSG00000102007___ENST00000376327___protein_coding___protein_coding	2I	PLP2	ENSG00000102007	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0.0385558847114273	0
2I_PLTP___ENSG00000100979___ENST00000372420___protein_coding___protein_coding	2I	PLTP	ENSG00000100979	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00209404879916876	0	0
2I_PLXNB2___ENSG00000196576___ENST00000614805___protein_coding___protein_coding	2I	PLXNB2	ENSG00000196576	FALSE	FALSE	TRUE	FALSE	FALSE	0	0	0.00418809759833753	0.0144584567667852	0
2I_PMEL___ENSG00000185664___ENST00000549404___protein_coding___protein_coding	2I	PMEL	ENSG00000185664	FALSE	FALSE	FALSE	FALSE	FALSE	0.00163896898138769	0	0	0	0
2I_PMEL___ENSG00000185664___ENST00000550464___protein_coding___protein_coding	2I	PMEL	ENSG00000185664	FALSE	FALSE	FALSE	FALSE	FALSE	0.0364059612743319	0.00372841708829596	0	0	0
2I_PNKP___ENSG00000039650___ENST00000597965___protein_coding___protein_coding	2I	PNKP	ENSG00000039650	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0	0.00144489496221203
2I_PNMT___ENSG00000141744___ENST00000394246___protein_coding___protein_coding	2I	PNMT	ENSG00000141744	FALSE	FALSE	FALSE	FALSE	FALSE	0	0.00372841708829596	0	0	0
2I_POLM___ENSG00000122678___ENST00000242248___protein_coding___protein_coding	2I	POLM	ENSG00000122678	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.0146583415941813	0	0.00433468488663609
2I_POP5___ENSG00000167272___ENST00000357500___protein_coding___protein_coding	2I	POP5	ENSG00000167272	FALSE	FALSE	FALSE	FALSE	FALSE	0.00163896898138769	0.00372841708829596	0.00418809759833753	0	0.00433468488663609
2I_PPDPF___ENSG00000125534___ENST00000370179___protein_coding___protein_coding	2I	PPDPF	ENSG00000125534	TRUE	TRUE	TRUE	TRUE	TRUE	0.00819484490693847	0.0111852512648879	0.0711976591717379	0.250613250624278	0.157493550881111
2I_PPIG___ENSG00000138398___ENST00000482772___protein_coding___lncRNA	2I	PPIG	ENSG00000138398	FALSE	FALSE	FALSE	FALSE	FALSE	0.00327793796277539	0	0	0	0
2I_PPM1G___ENSG00000115241___ENST00000344034___protein_coding___protein_coding	2I	PPM1G	ENSG00000115241	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00209404879916876	0	0
2I_PPP1R10___ENSG00000204569___ENST00000376511___protein_coding___protein_coding	2I	PPP1R10	ENSG00000204569	FALSE	FALSE	TRUE	TRUE	FALSE	0.00690451960935342	0.00372841708829596	0.0376928783850377	0.057833827067141	0.00144489496221203
2I_PPP1R12C___ENSG00000125503___ENST00000591938___protein_coding___protein_coding	2I	PPP1R12C	ENSG00000125503	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00209404879916876	0.0289169135335705	0
2I_PPP1R14B___ENSG00000173457___ENST00000542235___protein_coding___protein_coding	2I	PPP1R14B	ENSG00000173457	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00837619519667505	0.0240974279446421	0
2I_PPP2CB___ENSG00000104695___ENST00000520334___protein_coding___protein_coding	2I	PPP2CB	ENSG00000104695	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00418809759833753	0	0
2I_PREB___ENSG00000138073___ENST00000456259___protein_coding___protein_coding	2I	PREB	ENSG00000138073	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00209404879916876	0	0
2I_PRKAA1___ENSG00000132356___ENST00000397128___protein_coding___protein_coding	2I	PRKAA1	ENSG00000132356	FALSE	FALSE	FALSE	FALSE	FALSE	0.00163896898138769	0	0	0	0.00144489496221203
2I_PRPF8___ENSG00000174231___ENST00000572621___protein_coding___protein_coding	2I	PRPF8	ENSG00000174231	FALSE	FALSE	FALSE	FALSE	FALSE	0.00163896898138769	0	0.00209404879916876	0	0
2I_PRR7___ENSG00000131188___ENST00000507881___protein_coding___protein_coding	2I	PRR7	ENSG00000131188	FALSE	FALSE	FALSE	FALSE	FALSE	0.00163896898138769	0	0	0	0
2I_PSMC6___ENSG00000100519___ENST00000445930___protein_coding___protein_coding	2I	PSMC6	ENSG00000100519	FALSE	FALSE	FALSE	FALSE	FALSE	0	0.00372841708829596	0	0	0
2I_PSMD8___ENSG00000099341___ENST00000215071___protein_coding___protein_coding	2I	PSMD8	ENSG00000099341	FALSE	FALSE	FALSE	TRUE	FALSE	0	0.00372841708829596	0.00209404879916876	0.0481948558892842	0
2I_PTRH1___ENSG00000187024___ENST00000456267___protein_coding___protein_coding	2I	PTRH1	ENSG00000187024	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0.0144584567667852	0
2I_PUF60___ENSG00000179950___ENST00000532884___protein_coding___protein_coding	2I	PUF60	ENSG00000179950	FALSE	FALSE	FALSE	FALSE	FALSE	0.00163896898138769	0	0	0	0
